Temperature (°C),Pressure (atm),Catalyst Conc. (%),Co-monomer Conc. (%),Ethylene Feed Rate (mol/hr),Catalyst Activity (units),HDPE Yield (%)
104.14120801862575,159.4788374642562,18.609687529699276,41.12565406575492,113.5161233087435,68.94323332033743,84.64774458564249
81.63276383280927,131.24317415351055,21.84573703345613,42.12553561851605,114.9644599342334,72.9980670552383,85.71915349095006
108.5208473650337,137.83103812976623,19.654901469828836,41.449122631767324,108.60589934782024,68.50525018741033,85.56847744338428
92.21070295902676,164.463399353462,18.64945068689612,41.28100390118624,104.02339549627591,73.09429451863238,84.8846157353551
95.50120187097866,149.38910563742695,18.424981045998162,42.510115855362805,116.58996499861028,69.00670389139577,86.34935150673917
123.85119041108538,174.88919994662922,17.36386249366582,41.08320530570971,112.65833464744414,66.63864413518615,84.34046611060424
100.76796355029542,173.7826825889578,18.11713216718138,41.08029285654743,102.32116958265772,71.2724463706652,84.68653717885663
93.3474118284842,169.59683700541802,18.894612563146296,41.05046217685501,108.79408742331488,68.28666128516778,84.01329572869494
76.04062914674748,186.87845307470718,20.165256139852453,41.46340459799868,97.69803635309115,71.11735100194164,85.11696609288317
112.66496480171894,158.9250681133257,20.08918217947418,41.81240311278595,114.08303908428529,61.10974456161975,85.95915432781922
84.6968605247217,169.36356646726435,19.220515173519036,41.373924108345086,106.42075109903813,69.27492561273533,85.18619654100966
86.45485798864772,149.41207649674695,18.3637776233487,41.10945411090191,104.82546921887744,67.77676204270523,83.11155877955343
94.72177538227838,196.31643476954312,19.223874478418942,41.47175110318622,108.24141641542514,66.06243008872846,85.0441229664461
112.67911577266152,189.70512791024154,18.713839065926987,41.43676018772004,108.88683632659931,67.62246436045926,85.64374731957324
105.76656019727226,159.70809680705472,20.383231279264766,41.82009215843527,115.66371053385132,67.53102558778546,85.04270041326834
96.66030477657422,165.50763833918262,18.908317823724143,41.77138910288263,113.25855923497387,69.12096010763432,85.29834984372103
100.02186795858532,178.96104289739455,18.665666543951897,40.68354879016923,107.11609418493222,65.08170482378245,83.67368415274638
92.31203733397355,157.56931490763742,17.30631562565462,41.51081009644065,114.64883198058754,70.21856473219694,85.39486782835576
99.38043168680365,149.63654688026077,18.839625820569324,41.62462880370048,111.70388487842666,73.34763778006425,84.97986848893767
98.50434939790783,172.4094554714639,19.61193279790357,41.30748005333115,105.05857565347752,70.07847186272639,84.71372743765808
106.70111071775007,159.81332398207454,17.899174878603297,40.49818678689631,107.37893120422517,71.61530406274557,83.76676470117067
106.72229677491843,161.41411785139172,18.162052620037986,41.26402021200152,107.19553133307116,72.47434458574944,83.81314443816117
103.43341854241018,147.41786898429,19.757579994275364,41.72172985777789,112.60379633543782,72.99032133157465,85.61705590044215
95.14215472179343,134.40484428464669,18.010081795499172,42.277633283080526,105.65952286938368,74.90826797204232,85.95703787156808
105.04648400442075,162.71686457614106,19.753306071163404,41.52335015441781,105.33025914119186,67.72916032145467,84.53532632564934
96.25913040973805,172.35589381021043,18.368988655803648,40.78655751095876,124.14741035944274,67.04322398650218,83.97351883971064
86.801787178951,155.7812132716814,18.59437814012762,41.46971976417408,115.97050021223711,71.57670512410435,84.5261635826029
92.79731984973543,180.0228658411222,17.808446718110726,40.63858509555527,102.26896940570448,71.301686019525,83.53774721105601
98.37947675875293,148.5336861745628,19.185988738569726,40.83553920820776,113.0093038166513,71.54791383140392,84.4177586511371
107.44436897918112,143.97886792522817,21.053450373656922,41.62896233087911,109.48957691805812,74.9392355591591,85.42776392816708
95.1111025183863,157.56963160202113,19.361793851557966,40.9210176503289,111.50070743207549,69.21825874139284,83.68298029994729
86.18508593617923,158.50355028723402,18.377840052591395,41.580623325760286,109.63336472759275,70.54578674447451,85.34634131071911
98.72598985985593,171.18828236855512,19.948139725115116,41.53769847361981,118.03696279224286,66.31874605973006,85.19821628360967
99.04225696097612,147.7947921293995,18.72358050335525,41.67102355924235,111.25342482726289,75.65019440695353,84.88462070051325
99.23418057889032,179.47524230585339,19.943539057607744,41.131176477222255,107.92526595051855,68.20135300448909,84.21975536232847
108.89117328403765,190.48465529655547,20.068455652854826,42.389126665551345,117.0490818814258,68.43113084829835,87.11557265561667
107.86351184810485,158.62783411178,16.564056609424078,41.43683071923713,110.3255652596037,68.18939279242564,84.59284930900732
92.22625971887874,178.39297869012324,18.238828404309828,41.64476539007547,109.49287468996938,67.32583545173544,85.21046055336924
91.35688435336647,143.23107300774498,19.635087911732285,40.69462837336752,110.9519706866209,67.03158378682305,84.39789866731986
87.42643428329791,175.4781918364748,19.07843116592917,41.47843395328719,107.72968048717564,67.6681634883847,84.7855267410658
105.27531660473726,175.46041104258288,18.252785217316845,41.75784068025103,108.60971093170531,65.17055970971795,85.35894987741561
112.57702371912148,172.52927900912448,18.515334046541035,41.55953837325638,103.81754611937306,66.8995976539443,85.11102829468042
95.32767845922736,159.6852391879726,17.594635138507645,41.97740120266178,102.55047446029855,75.12679544298764,85.59812217289573
96.60776033715939,116.08057361772768,19.184817866081215,42.004312523390524,100.63919515619165,71.52084455494969,86.27758248051165
113.5160978828319,150.61633111982994,20.980619859273148,42.097470153915516,97.47016774485365,72.08072954979829,86.06034039230268
102.25736428435229,149.4128222679079,19.444393150636415,40.68772422089291,101.36248432794882,72.73173797176338,84.00223219025276
102.14524384963838,144.63620188051718,20.698055301357694,41.445722327697155,107.07872457446807,74.73883411818892,84.72860850203477
86.37949393785065,161.5862216910954,19.778082421228962,42.07102381260042,109.3610230342636,63.95377353301771,85.36082374698489
104.43976827843242,152.91147495461493,19.735105371091713,41.083833470530394,106.28618844302366,65.53863112824277,84.5656094820478
88.80704979111319,147.2169314002091,20.60386624924871,41.40954782123417,89.66667372850749,66.84497984207911,85.12301649526346
87.53662560248831,144.38522180539084,19.521017472933252,41.90601407507037,121.20629429482848,67.89561232689607,86.09603432729736
94.91525429418607,149.1024040218431,18.945960658257793,41.76535593381856,117.2397122408547,68.37222745711009,85.47871257731649
91.3008881102462,175.5864516043904,19.615829849480885,40.76165233588745,111.96093072782867,67.85649330062769,83.94851918091638
95.80375539149888,149.6019074740182,20.16801027353483,41.596594685331496,123.7623944223448,69.90916126035549,85.0246904191866
82.74842088104195,151.03937697650565,18.405587592403016,41.143266255525795,100.5758667134167,69.30327599887883,83.94779653286392
107.29479667549961,152.39284018412133,18.3494031368337,41.42351544945507,123.5643301663609,67.06316021514168,84.63329201352862
109.77397139289886,165.01987259890902,19.23536193787835,41.45700969470649,100.84042594196244,62.7544229470207,85.62138555966821
79.03831280387088,166.79151268004713,19.793133479865084,42.01886949883111,110.47387059549074,66.30337748044384,85.63967193159877
108.65208288326687,114.58921863462876,19.85534904557959,42.229663999476585,98.41773950225154,67.65650309172486,86.0843810332517
90.2425981117704,175.12892706615244,17.94763702234659,41.88346003071093,108.66103831560328,68.530504465201,85.43485551248334
106.47554472201504,180.9630861968201,20.505732191697454,41.51568679484816,111.5775556530105,65.8551094565801,84.88223669023398
97.61251676215971,144.00706091729583,18.56131347868849,41.72965141835595,107.29960006202654,67.79614195606224,85.37122711102984
98.51431560781326,145.11376630010534,18.844587994239955,41.84807785900232,114.2393395485965,65.87119783248095,85.28319995875408
96.02580718725697,152.63838490461143,18.247072432377035,41.80769249843892,109.2767135560817,68.86484092544681,84.84597960183645
110.88165619624696,148.82525834282401,21.3487541072277,41.7846195035221,104.41572769221894,66.07824877453166,85.95045519239014
86.06210140152407,163.25963694512666,19.308151917923965,42.00186353339293,104.02274114842808,66.731909876312,85.57247690846795
104.82077006215589,130.95169154507212,18.5048116041562,41.94673575215214,115.0801060152763,65.37034552420795,85.92795834350726
109.49331978474832,143.1511017483201,19.81114337393316,41.77407672450229,103.33006602852586,68.81949904678144,85.60002266981601
105.4286649407399,182.82006412104244,19.681624657281976,41.358483946508464,115.85638178079647,66.6672356986013,85.33158016916974
121.165641449775,145.50552125800294,18.829481457771298,41.39219980968493,118.27152588097304,71.9652685691851,84.89831538317603
92.71282297487011,178.15342844839634,19.67305802075598,41.30197863472951,95.1505754264956,70.46769396271101,85.00286325264638
107.22953427040062,164.5294982227592,18.253887942451637,41.19253289188963,117.52047185396644,69.01897477322815,84.57060755558163
96.09979282223392,131.62659605986823,18.395840173952628,40.75579970802445,124.8784689845136,66.80508720644663,83.95087396956015
110.57317676682685,169.23916443113072,17.45160567717219,41.55966582459999,110.54591959002795,70.40650566615517,85.29889500412519
98.46671745939727,158.21064695664177,18.076740986777093,41.75853256397717,113.36062440943495,71.3560781315841,85.6795092707637
94.73446361704416,153.20456291246413,20.599410003453762,41.902614380980786,116.87269527441187,69.7163915763342,85.76652679458606
112.09614045982916,164.08034751605382,20.571997507456068,41.82418654073727,106.42556878120692,74.12581921772035,86.29427302639108
92.53412139296442,166.13802546876138,18.915066114707603,40.866984359922014,109.88945938619717,70.59452075317155,84.31217597894216
83.87912740546591,170.11946419978185,20.33194140636974,41.57637347569078,97.98720188732406,71.99122071485857,85.00798124308935
92.20336822658076,176.62415013924917,18.71489967529312,40.94791053803538,109.53055986053349,69.61143606275287,84.2147963228988
104.5242031504024,165.9141781656278,18.888740179074944,41.92357701086916,112.52663017572097,71.29786046505325,85.41734210564634
112.87972291679495,139.70490714401308,19.285042369003452,42.14463856998053,112.74922110852725,66.91961476455022,86.19916925115504
99.4305481151097,152.67466570210865,18.97987631427729,41.820886406381646,117.06330458404871,67.89475830799566,85.39906795268072
111.38468079295875,203.82309638457048,18.87852047130648,41.90883228947073,102.32692133999308,70.3107600429858,85.2533876507731
84.0976250867214,170.08681841953606,19.834562061093976,41.23766677607452,104.19906773429919,70.25625933851573,84.59921787687166
92.95764937361461,194.50580803124188,18.967679528613374,41.004030172537774,123.58784427065504,70.73472822019184,84.23785502724206
95.13222704152331,180.44724216941907,19.574479964813126,41.685576900284964,107.29962028652336,72.5523023151527,85.02247276633041
97.51727058644879,163.70703782686348,19.990820635515362,42.01619325101967,110.18312840614537,65.01651553837715,85.82858107646747
98.88876497237577,164.06294950035635,19.32250390899224,41.49242211920687,107.96989730243246,66.32963117528622,85.05977636234226
104.38988187738818,158.49697516738027,18.093976015139972,41.45377428305759,101.86164992749309,69.90626619218939,84.3509653793328
93.55913123460002,133.4392304265693,17.919507192904998,41.462050898222586,121.48913363917256,67.07735908060867,85.00899952038114
98.70238576117832,159.16879531721452,18.94704923075761,41.076616534790574,104.19240106609104,79.34031090459604,84.14012361455883
96.94019280696664,177.1276122845642,18.71085038369184,41.12388309904632,99.40564352412045,70.75912271439836,84.23927713775893
89.06528258933777,150.78905900240005,19.150958550198414,41.515694738676096,104.93460048510914,69.03526880497512,85.40522703531158
97.23941934571172,166.00837044288744,19.08117832773265,41.75057097572608,92.5333627657615,67.7270975705313,85.4701077956576
97.49770283683542,173.09137655722873,21.300433462084904,42.36328837035882,103.40648754711036,67.86790678390878,86.16787266975825
96.35026251065912,145.85572805091624,17.936086035659326,41.58966126350622,100.75510473726759,69.34048874398863,85.00133520086197
97.16443923837696,151.72144612333716,17.119754152283715,40.78549060563132,113.29528463148891,69.51387358989892,83.55855584070306
99.11392858879329,144.5438716776696,19.355199762480545,41.69089228292901,103.15733523135346,67.90222713983567,85.44649147832429
92.67664656927309,146.29216446496199,18.448761546416044,40.94092238089777,115.47738127967409,68.36801815796194,83.749497950433
109.31507224496362,138.95035503729866,18.899835522096705,40.76740639147969,119.51136255771094,73.19459903228197,83.2349061315637
85.73178311181286,145.49153880769222,19.323753768787956,41.26346614357984,114.67772636578118,73.3676767256933,84.28323675480378
90.34918158325576,180.40585754642797,19.917004423131797,41.1579286951073,106.72175402261374,69.97853210655181,84.4486033349434
125.63486825544734,145.62367257520592,17.753027346995793,41.461976327079384,109.60831997529621,65.21592281911552,84.79404001651473
88.05452493659801,161.77702196158938,18.663235303336847,41.8675120022861,96.3544252896588,70.89266187532277,85.54304810811288
84.982476156905,152.41198873593788,19.473014733105256,41.623575317496204,107.4947678828304,73.94534875633325,85.6500286300032
104.32367048677646,176.28952921272284,19.36109663574085,40.89546050621441,101.48885513506086,73.2955247456849,83.72362879595535
77.84741475310909,179.7087210785461,20.909412962942667,41.45437252951942,114.13193771055037,71.491940889107,85.77326661355978
95.43140997662026,172.27218017388577,19.710600445977256,41.46159991467964,129.05503774849888,73.503778183129,84.73018634543081
119.12495763962528,163.80038813679417,18.871246220506073,41.42376135395027,112.45691163639802,69.38932209174084,84.58338548607547
82.60707889516513,156.08349029949827,18.301760926820656,41.684783048094246,92.57793357295006,71.13783629179481,85.07054764587392
77.1766335620819,140.74362305416665,18.297637722692045,40.79366464173423,105.48469325911864,67.14494070224127,83.7453480243363
83.30920407992214,188.9163223038947,18.601091766509096,41.74994442919176,109.51755441543303,70.14560987468583,85.3762701243739
106.79862578427813,147.94305607191893,19.47794442801308,41.6691845821134,109.17573816468314,73.2270421132121,84.76878762601034
108.93926918871787,169.18475944574487,19.128473453683604,41.58994267269559,102.61493274373744,67.46244863984306,84.61437748607469
92.37338435717093,174.95534687543747,17.81589842506526,41.181210664502196,110.39974298196498,66.63437423204189,84.37409040869501
105.72371958481675,151.95093864812534,18.87417771092917,42.0851111416497,98.67144274774566,69.59819153862146,86.11449443100757
111.80817395472596,174.98760600439473,19.67844321266265,41.66319515370067,100.92893280347022,68.56411468130338,84.88202584950757
116.88327992415306,171.84678685745578,19.533783828942948,41.83097445935681,113.79260810531153,71.26055664945218,86.2622697248185
95.31180274845619,185.2227186459493,19.398704582873886,41.29485707662377,100.34658859799323,67.87616864467479,84.71894445031835
73.991310456327,151.59007718249782,19.05784427630253,41.14588136174915,112.68144629806642,74.34319557387232,83.75753454128359
88.92145135702283,139.451000249284,20.08370473296701,41.15144047153676,97.4355698753915,65.32661174243682,83.91280072639961
94.18613352475388,152.31505720817546,19.30237831958611,41.857712426846525,122.6753790045972,73.03959032579085,85.56771934263308
94.66329679357175,161.97890230245113,18.50435295154235,40.73176149353115,102.21242621568702,66.90874511253541,84.06585594919456
96.08246419066303,160.3391168319323,18.25766051728071,41.46567932886066,106.70579970066623,63.859617933794816,84.95132275093778
108.84127439675446,153.2942189211485,19.11276967092971,41.16472218165486,111.10144714090421,69.94189599513709,84.5654105218097
110.85049798413495,130.9549751179431,17.073990217494718,41.6325913538504,103.99047709464864,68.49281439928704,85.13276714657391
98.05913232065078,168.11113019434788,19.296536013508483,42.44804870047765,109.86923129605776,66.03216370003457,87.21983607487326
109.81029149202637,189.80742957630267,19.04168879493997,41.810757028197685,113.20603413759952,64.25745949557347,86.03180341438521
100.97544348827441,165.93774466606314,17.758130772597056,40.71129558319046,116.10975958777333,69.18734450205835,84.24853727745439
98.7696143868606,168.74601811175825,18.288525993633925,41.82220759839214,114.84754882006301,72.18529534101114,85.1556933227936
107.39834369522698,168.37796895093794,19.73095155515043,41.628109725290976,107.16712905509453,71.02566686201729,85.41612765515917
98.7108366966502,165.44547673572316,19.181648452827734,41.52412679065991,107.32548533443507,69.41938970990974,84.98539526783881
117.8526056204289,172.8401716212913,18.90005412932868,41.04611103261221,127.20218019538166,70.64119858524391,84.0931173118141
82.84609091808798,164.75703248056436,19.05262867365401,40.80538982967888,116.00288786924853,69.12024526449352,84.03775323254196
92.5456444469722,154.54502671335666,18.998440429832232,41.05903291639309,101.08757992917484,64.94191186077717,84.62169179736546
96.60429872807491,147.4459680852813,19.961661974690255,41.21736678580957,109.28359127232622,64.97916102543057,84.83685962201803
102.1313335033001,155.53510094467003,19.032944995042968,41.190870436434246,105.78595571461449,68.62404482546597,84.67100824840024
110.31708407166262,163.89473674731275,17.74279930910293,41.34674574979759,107.37201102869409,68.74538259094126,84.54684900078966
97.88949134163069,154.8755479703986,20.33747322539759,41.42427960104103,98.68072336508432,71.81129034889481,85.1668462674903
83.44848581359909,163.92701476704997,19.213967791028367,41.64353706923215,105.16346191349501,71.50133656561557,84.58847788582645
106.95693695690774,166.55257524881924,18.66154651345337,42.037803952402186,123.05892093459602,71.0986364217992,85.66474749044711
105.78943717469008,172.20755979316436,18.057241003681593,41.81157785572716,113.16259159616283,68.42414245534786,85.29981189158804
77.78818856018817,178.04785279231916,19.118425165261996,40.98030269074427,88.47155562903609,65.05846693679348,84.00846894247779
97.8649575108966,160.58523526883687,18.882012107921646,41.74223042689697,118.22166279593415,70.48015083917335,84.87874855950574
81.50346902319997,139.36262793653768,20.110539261326664,41.08445345502762,117.14264709952366,70.7883133979117,84.25610916250369
91.35040173504379,154.3207371690185,18.722502352982644,41.49181816095941,105.62533165430672,62.084212656945965,84.99614088758052
89.15447920162532,160.3206859234456,18.375737486067358,41.64810020248318,114.26092940917238,66.75839596970535,85.22821058906665
105.05448977144943,131.0550810977445,19.457097671846135,40.99151635125215,101.4950366620911,67.11195204213266,83.70230348628697
97.78962475782338,179.12362544062609,19.39555626819885,40.76570850086406,104.56561964688183,69.51888329187666,83.27665377012693
84.46263284847419,161.03939368668713,18.96455680809677,40.97906422933261,120.40318874236314,66.79732763020506,84.14817857004306
107.07720559517894,165.46227023860908,19.610222129541306,41.56624248461826,106.36072792674301,69.15288041637642,85.3456824570069
84.24616325981484,180.4940907496056,19.115905678180955,41.99311902836727,93.61517439174744,68.65490902263471,85.7302768738737
100.42613758421118,149.2822322674288,18.96834200068283,41.09617211646683,107.88419917768704,68.71786406535568,83.90624959937718
90.15243262869458,168.3666008696693,20.00512753645367,41.60416685104176,107.9078602718864,67.1191008264984,85.36567415201267
94.01753404976617,157.5670549191584,19.418830885985045,40.97900293298392,118.04623666437159,67.31268889249193,84.59288109383921
103.16536644259243,156.84602358669372,18.895245189886047,41.53519863217872,108.63002374768215,66.01686500579595,85.15332370276073
103.92604586388754,148.53972207206502,20.259778005063982,42.06942508057283,105.21628549263919,70.43467431380225,85.88943984161531
112.51559262256677,185.48671235642917,17.394591173518585,42.57727204866343,117.00368689772554,71.03492675371204,86.43237735875896
95.8559852609885,152.71120637435658,20.311289213563306,40.43448481859627,109.30113714222175,66.85555379073043,83.3481528221288
101.62756793321087,170.4846405940658,17.775997549981778,41.7665978141698,102.57020096042145,73.84711149452474,85.70382412947183
94.16380529563094,131.84842039263586,18.633620370100708,41.76035586249128,117.80762779929222,68.34001931515348,85.67647314959271
99.55817363855206,176.97081840613038,18.901834674924967,41.60758282558886,110.0165784676749,73.82419904715994,84.67284351540512
102.96917410670923,175.785691762652,19.026393870073502,41.85195771654834,108.59519693676351,67.35951308016921,85.71789203328014
97.54500733097719,161.42360423429037,19.93715528340148,41.64860081657614,109.98928035698334,63.20327328304675,85.66013225690119
78.56926808476149,154.8767893179068,17.805423936533426,40.74097213513839,99.76049964437803,70.36951678259246,83.25846615710806
100.86462971498761,165.10618074192232,19.096093641906116,41.13777276579097,104.22250988453314,69.96750536233688,84.43740093959832
102.16228653575477,194.28394770512952,18.666598261974247,41.57804239670354,108.59324478493728,69.38547337106027,85.64583970275025
91.55558001990539,133.3640999519095,19.32544147931616,41.54476707816033,106.98735478772568,67.34563473862958,85.44664347923113
85.7882432540226,171.7835102265162,19.106210595848637,42.24187940010187,118.75844126437623,69.18579042446429,85.7901420184347
112.19444999149931,145.33194164334367,18.933263143761298,41.22412839836718,110.16870413262349,67.68095028179515,84.29457310807457
103.57508850811566,159.77927827977922,18.725218483821433,41.93444788557277,115.42181055598768,68.38424088845298,85.82579174896453
94.40831477042317,154.64353265850528,18.2667301098332,40.636974427612756,108.41255347156182,71.69359208477275,83.37390634955032
88.20269546932394,154.4516223962326,19.623074086421646,42.54156995642302,117.14693590756883,69.9009657073902,86.96628037599852
90.4995454867939,159.9710051138405,19.934395847356676,42.0046057960801,111.76993377396116,71.12471002268389,85.8971172137592
111.23939224874178,142.67423506660265,18.574748602861586,41.69186394119113,108.63404991821761,68.5677374976776,85.26686035109933
99.71658971090426,175.23518055636532,18.389978539897623,41.73545045694542,108.43623157610583,68.24519610647465,85.42496287777975
91.58660283355489,131.79376164763772,19.26388650842796,41.106555607387335,100.75105017761753,65.73283200130669,83.86559187945245
102.9624540222552,167.4788341886827,18.940387313056007,41.420596937955544,112.53852097484156,68.13148776917096,84.8319521375108
90.39704272410076,155.0753587357249,19.79965465682976,41.64255260699196,108.24599019852947,59.32047037064284,85.67628074820499
112.58416347068061,141.5648931147804,18.169295521272286,41.11234865174284,104.43103096453497,67.4528174240754,84.46966645984602
112.2218794541187,163.14289040098794,17.749917385949118,41.537867577021714,117.43842842964051,69.04774459999945,85.86734263143931
92.32298637741204,135.26086990266265,18.320778506898883,41.273317854108356,98.37186267902158,70.87781640590046,83.73590886179976
91.08733310462219,159.54798845385895,18.230426806320683,41.28132315272227,105.04178728340688,68.4048435908583,84.21754446866348
70.09950655550098,136.65258010744748,18.507178915541704,40.25950998998902,116.50685480803924,70.18557303563648,82.85104817802973
83.28522887481378,166.507488281304,18.515782976165553,41.50677889907524,111.03681310115296,62.71694880272474,85.12629573790933
84.40105294824767,145.45592185614146,19.541751235525467,41.24496889129948,108.0915974160061,69.06672386199322,84.74468837228153
99.49012854946656,152.85603674170397,18.804036074960162,41.894900154520265,110.52530648765025,64.22013069248435,85.17278142449088
94.72580036615125,163.89886105339167,19.117413951660332,41.20861044874884,109.93383054471134,65.6243480411823,84.98517176320605
85.15965411216673,148.44825118539572,19.27935989333254,41.90602582821322,96.44332575300253,68.72681641805336,85.76626123289893
95.62042219778101,159.00859479959874,19.263979729536395,41.74833357050365,105.75991274501962,73.10579587752233,85.54007827803323
102.53488788971836,136.33886934291644,18.85107581494724,41.34131548441987,121.3673627877656,70.33121506623799,84.3518955165561
102.7433110175241,168.49493688251454,19.27470993192031,41.14477160343521,103.15852161157869,69.27125033630938,84.3311468979603
79.5473175426819,186.44972489062343,18.49948098075703,41.488370944213095,106.02159443107416,69.22541010355312,85.68002543908837
97.63025250157092,202.1819094117575,20.347756167925414,42.02033099957728,104.28114480682764,67.16616877703717,86.14110913301154
83.17635931679418,160.00106840069307,18.563211864932743,40.68667198548026,107.68009909926867,67.55616020278885,83.76220885813785
107.16676775995195,171.45385780193834,17.988130886818357,41.60934140215456,103.85370244797427,70.54147068569672,85.1868509856865
104.73597387016434,131.82331089968835,18.874086112250758,41.095903973947415,112.25574573059315,65.02482530133085,83.6181371332867
89.03260184156483,182.05227973629204,18.322274140244364,41.16016126665942,110.08011656142331,71.02996678239965,85.01609263101176
90.10407508762319,170.93738879353538,19.4733994055139,41.192784897687005,114.65894680980955,68.06976174312014,84.70565888953398
93.38087553247128,152.23535110850406,20.76607097019749,41.38542768265227,100.09166392517011,71.72626785194959,84.99193254681794
75.38110723860379,177.97812304201267,18.348002623233015,41.366824522115586,105.76590628517643,72.12759544581607,84.88630148239646
101.17689534791042,155.52292076213647,19.22020126995535,41.53378364126145,106.67137064879101,64.21932381332682,84.77151701688081
94.71062749454924,152.1388110929884,17.455363768523938,41.114711715206816,112.07505940045257,67.47019977019026,84.2988411974382
107.75412325471511,166.6758497568193,19.37621729081221,41.61589331329191,102.16077697597329,66.68669021299291,85.06546553629565
87.30008328677485,143.79833603564555,18.362472826760346,41.55245505775388,115.8607523673668,63.8295770714306,85.35521933300048
92.05355041933745,175.0385538801064,18.561327280711605,41.698972307731566,118.02192221187046,66.16769891523657,85.30597487729595
83.94343976237138,144.54275862101454,18.37114389381877,42.28599224040212,100.71510776176065,76.63681080721868,86.26086542845316
88.23907511157162,143.99591130585208,19.656216167472326,41.529778056623925,104.60826443416575,71.09615348529445,85.35247593314268
85.48893062171626,145.24980993347364,19.633031131578225,41.224240737960336,104.15814175646307,74.95866081721717,84.13593822799807
107.46848002787833,170.46265089722897,18.895893981580276,41.203439078379176,129.49768254234672,71.70659177251838,84.38592904926733
90.74982078933341,150.01425394444578,18.241568454943256,41.54186659612603,105.02735406794282,67.00774797177753,84.66554909605915
99.57784830309096,139.5741432581817,20.355641292794296,41.669773179762615,121.96301496920468,68.12569212595568,85.42011431955602
94.91997151965975,151.0514548644561,18.581573287365725,42.03100240495604,98.45789473393185,71.06078388811329,85.90950694784725
85.96719522485984,159.59848133915716,17.435836131305038,41.90553368178177,100.66552325630859,70.60388410323085,85.82730985623495
96.69157030825167,142.1131654675063,19.460354842957678,41.71486663507194,103.05398556271041,67.541384861623,85.46821817496011
103.54260546992819,141.83240899686555,18.004073298909848,41.271518680202796,101.67843202733935,64.69199374771814,84.43946518911531
85.8627443276768,191.11724098296528,19.775971598076918,41.57007290203892,106.3493524083708,79.1095547029856,84.92542281638788
106.2933527414311,146.76846567264434,18.74564605119059,41.376477538938516,102.85505248249267,68.83919003510391,85.25278104264663
89.87945244221218,154.9839434182704,19.577136006682643,42.02214025738179,101.99234996524706,68.29632467401396,85.47082707123643
93.57637721385912,154.34688440327477,20.222754395888607,41.38195268850724,117.81855303111006,69.61539192137764,85.5077705932344
103.36077973878548,153.22685282854275,18.046400035474672,41.39675539598034,118.29709254369095,68.52518601385972,85.06743563585624
91.34953914753801,168.8061142293028,18.543225475219298,41.471084135680066,116.09235957696914,69.61718051809976,84.9798758996661
99.24819359048878,174.4855336295696,19.15757439115688,42.12774931702352,112.8010472693159,73.16536967066989,86.09055624641266
95.78555457380811,155.726588531004,20.463156770649732,42.39802379410392,109.35850238394755,68.9346334897963,86.16557857711129
98.91166340367946,140.61856112067588,18.377789659807963,40.889581287755774,104.47600239175289,65.7379926405568,84.52247917080159
74.07909056328754,178.51727483394075,18.49601744787142,41.32751218589863,100.86055016427458,68.75797371772182,84.85810202315314
80.43265331749282,158.7081711679267,19.56488032783806,41.53055297092368,111.49514956115821,67.90238662261862,85.91183933696706
104.9481822378288,186.14477537804788,18.735345063771646,41.99914450563231,99.20952088179567,73.57097882282558,85.98564022170052
108.1395565494131,125.61298621782981,19.06395632954874,41.409175774976624,100.51960037821217,72.74884110002037,84.70967811615324
90.14349221495225,163.52336266323383,18.07085987579236,42.5983836798514,117.87935095592191,69.6505974544341,86.56044906283431
94.93700760482719,187.73422474386433,20.61578673567991,41.134933906265275,123.62735372459402,65.37487313095089,84.22161390817317
101.79275413231974,154.94090437131223,18.13322301657666,42.237281027948924,111.75205630574393,65.62517080988621,86.0569520041209
104.52495770453288,155.76128262693308,18.640793258794293,41.36225597127396,117.30075492935038,69.26991864025028,84.4909771099323
78.59530273094722,164.69574139055385,19.192034033240255,41.957997515383795,106.6422228914051,70.31347362344233,86.09009430956965
89.75184940963629,151.6537831112182,20.683213477340455,41.60086527527913,97.87513799622604,68.16439728448559,85.76531484927509
94.47626235641592,154.64572015475932,17.890637413982475,41.43128555648002,113.372629968313,67.79711975706047,84.75257019364332
104.50128716657099,153.96892313206314,20.454434606935624,40.87025784295248,112.98805023543683,67.43847012510221,84.3373564927631
122.79528829979668,149.92329951336342,19.55848732252705,41.640906078647504,109.04972136386466,69.16800458567953,84.76372932822716
95.17494558981288,177.4559757536797,19.19742697401611,41.12696436578643,106.49287169239786,62.06765062240019,84.31875357238758
83.16326560605053,165.74508068315063,18.02055310715824,41.25968562423379,116.10181465703509,65.89808512788402,84.04130028386301
102.49469130024335,163.67243269375112,19.574915625688053,41.6989636933175,100.67313704860901,67.39834812167234,85.59001316028797
110.79959738229293,171.26949965437683,18.318620573785616,41.29729483658384,102.25846030473546,72.84686205278612,84.48704935860728
99.10310246022368,155.55475359607308,20.0190693151659,41.55622055298486,100.43801810222016,66.809994152365,85.02870156303585
89.15932801141581,148.0845295047954,18.2796037424535,41.632124590747026,109.20801038395646,69.80551776692855,85.28226682869843
107.01294620212448,149.9645163696904,18.767724901266206,41.059097339398356,99.72598175154147,69.89419117700076,84.29125848415535
105.21389334606397,160.03287813251382,18.70039081985937,41.940014429368865,103.098367201013,73.17990183954976,85.72304645134952
88.01604944091517,143.85407502191896,18.279196100776257,41.48780352409799,102.88856273754133,73.05503583857191,85.34607235358926
